Sr.no,imdb_id,tags,lemmatized_tags,lemmatized_tags_str,Vectorized_Tokens
2684,tt0268131,Alag Alag  Rajesh KhannaShashi KapoorTina AmbaniSushma SethOm PrakashDeven VermaUrmila BhattOm ShivpuriGita Siddharth 1985 Long Movie FamilyMusicalRomance Not Adult 4,"['Alag', 'Alag', 'Rajesh', 'KhannaShashi', 'KapoorTina', 'AmbaniSushma', 'SethOm', 'PrakashDeven', 'VermaUrmila', 'BhattOm', 'ShivpuriGita', 'Siddharth', '1985', 'Long', 'Movie', 'FamilyMusicalRomance', 'Not', 'Adult', '4']",alag alag rajesh khannashashi kapoortina ambanisushma sethom prakashdeven vermaurmila bhattom shivpurigita siddharth 1985 long movie familymusicalromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
2685,tt0177490,Aghaat  Om PuriBharat GopyPankaj KapurNaseeruddin ShahDeepa SahiAmrish PuriSadashiv AmrapurkarRohini Hattangadi 1985 Regular Movie CrimeDrama Not Adult 4,"['Aghaat', 'Om', 'PuriBharat', 'GopyPankaj', 'KapurNaseeruddin', 'ShahDeepa', 'SahiAmrish', 'PuriSadashiv', 'AmrapurkarRohini', 'Hattangadi', '1985', 'Regular', 'Movie', 'CrimeDrama', 'Not', 'Adult', '4']",aghaat om puribharat gopypankaj kapurnaseeruddin shahdeepa sahiamrish purisadashiv amrapurkarrohini hattangadi 1985 regular movie crimedrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
2686,tt0213449,Ameer Aadmi Gharib Aadmi  Amitabh BachchanZeenat Aman 1985 Regular Movie Drama Not Adult 4,"['Ameer', 'Aadmi', 'Gharib', 'Aadmi', 'Amitabh', 'BachchanZeenat', 'Aman', '1985', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '4']",ameer aadmi gharib aadmi amitabh bachchanzeenat aman 1985 regular movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
2687,tt0249358,Ankahee  Amol PalekarDeepti NavalDevika MukherjeeShreeram LagooDina PathakAnil ChatterjeeVinod MehraVidhu Vinod ChopraChandu ParkhiAnant BhaveBal Sapre 1985 Regular Movie Drama Not Adult 2,"['Ankahee', 'Amol', 'PalekarDeepti', 'NavalDevika', 'MukherjeeShreeram', 'LagooDina', 'PathakAnil', 'ChatterjeeVinod', 'MehraVidhu', 'Vinod', 'ChopraChandu', 'ParkhiAnant', 'BhaveBal', 'Sapre', '1985', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '2']",ankahee amol palekardeepti navaldevika mukherjeeshreeram lagoodina pathakanil chatterjeevinod mehravidhu vinod choprachandu parkhianant bhavebal sapre 1985 regular movie drama not adult 2,[0. 0. 0. ... 0. 0. 0.]
2688,tt0266260,Arjun  Sunny DeolDimple KapadiaRaj KiranAnupam KherSatyajeetSupriya PathakAK HangalShashikalaPrem ChopraShafi InamdarParesh RawalAnnu KapoorSunderRaja Bundela 1985 Long Movie ActionCrimeDrama Not Adult 4,"['Arjun', 'Sunny', 'DeolDimple', 'KapadiaRaj', 'KiranAnupam', 'KherSatyajeetSupriya', 'PathakAK', 'HangalShashikalaPrem', 'ChopraShafi', 'InamdarParesh', 'RawalAnnu', 'KapoorSunderRaja', 'Bundela', '1985', 'Long', 'Movie', 'ActionCrimeDrama', 'Not', 'Adult', '4']",arjun sunny deoldimple kapadiaraj kirananupam khersatyajeetsupriya pathakak hangalshashikalaprem choprashafi inamdarparesh rawalannu kapoorsunderraja bundela 1985 long movie actioncrimedrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
2689,tt0092599,Awara Baap  Rajesh KhannaMeenakshi SheshadriRajan SippyMadhuri DixitOm PrakashIftekharBharat BhushanOm ShivpuriSavita BajajBrahm BhardwajHameedRana JagbahadurKamaldeepPinchoo Kapoor 1985 Regular Movie DramaFamily Not Adult 5,"['Awara', 'Baap', 'Rajesh', 'KhannaMeenakshi', 'SheshadriRajan', 'SippyMadhuri', 'DixitOm', 'PrakashIftekharBharat', 'BhushanOm', 'ShivpuriSavita', 'BajajBrahm', 'BhardwajHameedRana', 'JagbahadurKamaldeepPinchoo', 'Kapoor', '1985', 'Regular', 'Movie', 'DramaFamily', 'Not', 'Adult', '5']",awara baap rajesh khannameenakshi sheshadrirajan sippymadhuri dixitom prakashiftekharbharat bhushanom shivpurisavita bajajbrahm bhardwajhameedrana jagbahadurkamaldeeppinchoo kapoor 1985 regular movie dramafamily not adult 5,[0. 0. 0. ... 0. 0. 0.]
2690,tt0360399,Babu  Rajesh KhannaHema MaliniMala SinhaRati AgnihotriMadan PuriBaby GeetaDeepak ParasharOm ShivpuriNavin NischolRajendra NathPaintalAgha 1985 Regular Movie DramaFamily Not Adult 4,"['Babu', 'Rajesh', 'KhannaHema', 'MaliniMala', 'SinhaRati', 'AgnihotriMadan', 'PuriBaby', 'GeetaDeepak', 'ParasharOm', 'ShivpuriNavin', 'NischolRajendra', 'NathPaintalAgha', '1985', 'Regular', 'Movie', 'DramaFamily', 'Not', 'Adult', '4']",babu rajesh khannahema malinimala sinharati agnihotrimadan puribaby geetadeepak parasharom shivpurinavin nischolrajendra nathpaintalagha 1985 regular movie dramafamily not adult 4,[0. 0. 0. ... 0. 0. 0.]
2691,tt0339998,Baadal  Shammi KapoorMithun ChakrabortyPoonam DhillonArun GovilShakti KapoorMadhu KapoorAshalata WabgaonkarJayshree TMadan PuriRajendra NathPrema NarayanZahra MerchantChitto ChopraJaved Khan 1985 Regular Movie DramaFamily Not Adult 4,"['Baadal', 'Shammi', 'KapoorMithun', 'ChakrabortyPoonam', 'DhillonArun', 'GovilShakti', 'KapoorMadhu', 'KapoorAshalata', 'WabgaonkarJayshree', 'TMadan', 'PuriRajendra', 'NathPrema', 'NarayanZahra', 'MerchantChitto', 'ChopraJaved', 'Khan', '1985', 'Regular', 'Movie', 'DramaFamily', 'Not', 'Adult', '4']",baadal shammi kapoormithun chakrabortypoonam dhillonarun govilshakti kapoormadhu kapoorashalata wabgaonkarjayshree tmadan purirajendra nathprema narayanzahra merchantchitto choprajaved khan 1985 regular movie dramafamily not adult 4,[0. 0. 0. ... 0. 0. 0.]
2692,tt0186850,Balidaan  Bindu 1985 Regular Movie ActionThriller Not Adult 4,"['Balidaan', 'Bindu', '1985', 'Regular', 'Movie', 'ActionThriller', 'Not', 'Adult', '4']",balidaan bindu 1985 regular movie actionthriller not adult 4,[0. 0. 0. ... 0. 0. 0.]
2693,tt0321421,Bepanaah  Shashi KapoorMithun ChakrabortyPoonam DhillonRati AgnihotriDheeraj KumarKader KhanMadan PuriSuresh OberoiPaintalSatyendra KapoorManik IraniBaby GudduGurbachan Singh 1985 Long Movie DramaFamily Not Adult 4,"['Bepanaah', 'Shashi', 'KapoorMithun', 'ChakrabortyPoonam', 'DhillonRati', 'AgnihotriDheeraj', 'KumarKader', 'KhanMadan', 'PuriSuresh', 'OberoiPaintalSatyendra', 'KapoorManik', 'IraniBaby', 'GudduGurbachan', 'Singh', '1985', 'Long', 'Movie', 'DramaFamily', 'Not', 'Adult', '4']",bepanaah shashi kapoormithun chakrabortypoonam dhillonrati agnihotridheeraj kumarkader khanmadan purisuresh oberoipaintalsatyendra kapoormanik iranibaby guddugurbachan singh 1985 long movie dramafamily not adult 4,[0. 0. 0. ... 0. 0. 0.]
2694,tt0362445,Bewafai  Rajesh KhannaRajinikanthPadmini KolhapureMeenakshi SheshadriTina AmbaniPranAK Hangal 1985 Regular Movie DramaRomance Not Adult 4,"['Bewafai', 'Rajesh', 'KhannaRajinikanthPadmini', 'KolhapureMeenakshi', 'SheshadriTina', 'AmbaniPranAK', 'Hangal', '1985', 'Regular', 'Movie', 'DramaRomance', 'Not', 'Adult', '4']",bewafai rajesh khannarajinikanthpadmini kolhapuremeenakshi sheshadritina ambanipranak hangal 1985 regular movie dramaromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
2695,tt0377496,Bhago Bhoot Aayaa  Ashok KumarAruna IraniDeven VermaShakti KapoorKaajal KiranPrema NarayanRajesh Behl 1985 Regular Movie ComedyHorrorThriller Not Adult 4,"['Bhago', 'Bhoot', 'Aayaa', 'Ashok', 'KumarAruna', 'IraniDeven', 'VermaShakti', 'KapoorKaajal', 'KiranPrema', 'NarayanRajesh', 'Behl', '1985', 'Regular', 'Movie', 'ComedyHorrorThriller', 'Not', 'Adult', '4']",bhago bhoot aayaa ashok kumararuna iranideven vermashakti kapoorkaajal kiranprema narayanrajesh behl 1985 regular movie comedyhorrorthriller not adult 4,[0. 0. 0. ... 0. 0. 0.]
2696,tt0268990,Bhavani Junction  Shashi KapoorShatrughan SinhaZeenat AmanRati AgnihotriPrem ChopraMahesh AnandMazhar KhanYusuf KhanMaster RaviSharat SaxenaDeven Verma 1985 Regular Movie ActionCrimeThriller Not Adult 4,"['Bhavani', 'Junction', 'Shashi', 'KapoorShatrughan', 'SinhaZeenat', 'AmanRati', 'AgnihotriPrem', 'ChopraMahesh', 'AnandMazhar', 'KhanYusuf', 'KhanMaster', 'RaviSharat', 'SaxenaDeven', 'Verma', '1985', 'Regular', 'Movie', 'ActionCrimeThriller', 'Not', 'Adult', '4']",bhavani junction shashi kapoorshatrughan sinhazeenat amanrati agnihotriprem chopramahesh anandmazhar khanyusuf khanmaster ravisharat saxenadeven verma 1985 regular movie actioncrimethriller not adult 4,[0. 0. 0. ... 0. 0. 0.]
2697,tt0448392,Bond 303  JeetendraParveen Babi 1985 Regular Movie ActionAdventureCrime Not Adult 5,"['Bond', '303', 'JeetendraParveen', 'Babi', '1985', 'Regular', 'Movie', 'ActionAdventureCrime', 'Not', 'Adult', '5']",bond 303 jeetendraparveen babi 1985 regular movie actionadventurecrime not adult 5,[0. 0. 0. ... 0. 0. 0.]
2698,tt0157518,Debshishu  Bijoy DeyNoni GangulySadhu MeherSunil MukherjeeSmita PatilOm PuriPranab Kumar SanyalSushaant Sanyal 1987 Regular Movie Drama Not Adult 4,"['Debshishu', 'Bijoy', 'DeyNoni', 'GangulySadhu', 'MeherSunil', 'MukherjeeSmita', 'PatilOm', 'PuriPranab', 'Kumar', 'SanyalSushaant', 'Sanyal', '1987', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '4']",debshishu bijoy deynoni gangulysadhu mehersunil mukherjeesmita patilom puripranab kumar sanyalsushaant sanyal 1987 regular movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
2699,tt0359143,Dekha Pyar Tumhara  Kamal HaasanRati AgnihotriDeven Verma 1985 Regular Movie ComedyDrama Not Adult 4,"['Dekha', 'Pyar', 'Tumhara', 'Kamal', 'HaasanRati', 'AgnihotriDeven', 'Verma', '1985', 'Regular', 'Movie', 'ComedyDrama', 'Not', 'Adult', '4']",dekha pyar tumhara kamal haasanrati agnihotrideven verma 1985 regular movie comedydrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
2700,tt0359167,Do Dilon Ki Dastaan  Sanjay DuttPadmini KolhapureShakti KapoorOm PrakashArun GovilKader KhanKaajal Kiran 1985 Regular Movie Romance Not Adult 4,"['Do', 'Dilon', 'Ki', 'Dastaan', 'Sanjay', 'DuttPadmini', 'KolhapureShakti', 'KapoorOm', 'PrakashArun', 'GovilKader', 'KhanKaajal', 'Kiran', '1985', 'Regular', 'Movie', 'Romance', 'Not', 'Adult', '4']",do dilon ki dastaan sanjay duttpadmini kolhapureshakti kapoorom prakasharun govilkader khankaajal kiran 1985 regular movie romance not adult 4,[0. 0. 0. ... 0. 0. 0.]
2701,tt0243230,Durgaa  Hema MaliniRaj BabbarPranRajesh KhannaYunus ParvezChandrashekhar 1985 Regular Movie ActionCrime Not Adult 4,"['Durgaa', 'Hema', 'MaliniRaj', 'BabbarPranRajesh', 'KhannaYunus', 'ParvezChandrashekhar', '1985', 'Regular', 'Movie', 'ActionCrime', 'Not', 'Adult', '4']",durgaa hema maliniraj babbarpranrajesh khannayunus parvezchandrashekhar 1985 regular movie actioncrime not adult 4,[0. 0. 0. ... 0. 0. 0.]
2702,tt0408734,Ek Chitthi Pyar Bhari  Raj BabbarReena Roy 1985 Regular Movie Drama Not Adult 4,"['Ek', 'Chitthi', 'Pyar', 'Bhari', 'Raj', 'BabbarReena', 'Roy', '1985', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '4']",ek chitthi pyar bhari raj babbarreena roy 1985 regular movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
2703,tt0384074,Ek Se Bhale Do  Rati AgnihotriBalwant DullatKumar GauravShammi KapoorAmjad KhanGuddi MarutiMonty NathRanjeetMaster RaviParikshat SahniMonty SharmaGurbachan SinghRahul Singh 1985 Regular Movie ActionComedyDrama Not Adult 4,"['Ek', 'Se', 'Bhale', 'Do', 'Rati', 'AgnihotriBalwant', 'DullatKumar', 'GauravShammi', 'KapoorAmjad', 'KhanGuddi', 'MarutiMonty', 'NathRanjeetMaster', 'RaviParikshat', 'SahniMonty', 'SharmaGurbachan', 'SinghRahul', 'Singh', '1985', 'Regular', 'Movie', 'ActionComedyDrama', 'Not', 'Adult', '4']",ek se bhale do rati agnihotribalwant dullatkumar gauravshammi kapooramjad khanguddi marutimonty nathranjeetmaster raviparikshat sahnimonty sharmagurbachan singhrahul singh 1985 regular movie actioncomedydrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
2704,tt0089119,Faasle  Sunil DuttRekhaRohan KapoorFarha NaazFarooq ShaikhDeepti NavalRaj KiranSushma SethKanwar AjeetJaved KhanAlok NathHuma KhanDaljit KaurNikita Shah 1985 Regular Movie DramaRomance Not Adult 5,"['Faasle', 'Sunil', 'DuttRekhaRohan', 'KapoorFarha', 'NaazFarooq', 'ShaikhDeepti', 'NavalRaj', 'KiranSushma', 'SethKanwar', 'AjeetJaved', 'KhanAlok', 'NathHuma', 'KhanDaljit', 'KaurNikita', 'Shah', '1985', 'Regular', 'Movie', 'DramaRomance', 'Not', 'Adult', '5']",faasle sunil duttrekharohan kapoorfarha naazfarooq shaikhdeepti navalraj kiransushma sethkanwar ajeetjaved khanalok nathhuma khandaljit kaurnikita shah 1985 regular movie dramaromance not adult 5,[0. 0. 0. ... 0. 0. 0.]
2705,tt0088986,Damul  Annu KapoorSreela MajumdarDeepti Naval 1985 Regular Movie Drama Not Adult 4,"['Damul', 'Annu', 'KapoorSreela', 'MajumdarDeepti', 'Naval', '1985', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '4']",damul annu kapoorsreela majumdardeepti naval 1985 regular movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
2706,tt0231645,Ghar Dwaar  TanujaSachinRaj KiranShoma AnandAshok SarafShraddha VermaShreeram LagooJayshree TAshalata WabgaonkarTun TunBrahmachariCoca ColaJugnuDinesh Hingoo 1985 Long Movie Drama Not Adult 4,"['Ghar', 'Dwaar', 'TanujaSachinRaj', 'KiranShoma', 'AnandAshok', 'SarafShraddha', 'VermaShreeram', 'LagooJayshree', 'TAshalata', 'WabgaonkarTun', 'TunBrahmachariCoca', 'ColaJugnuDinesh', 'Hingoo', '1985', 'Long', 'Movie', 'Drama', 'Not', 'Adult', '4']",ghar dwaar tanujasachinraj kiranshoma anandashok sarafshraddha vermashreeram lagoojayshree tashalata wabgaonkartun tunbrahmacharicoca colajugnudinesh hingoo 1985 long movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
2707,tt0089194,Geraftaar  Kamal HaasanPoonam DhillonMadhaviRanjeetShakti KapoorKader KhanNirupa RoyAruna IraniRabia AminRenu JoshiOm ShivpuriSatyendra KapoorPinchoo KapoorSharat Saxena 1985 Long Movie ActionDrama Not Adult 4,"['Geraftaar', 'Kamal', 'HaasanPoonam', 'DhillonMadhaviRanjeetShakti', 'KapoorKader', 'KhanNirupa', 'RoyAruna', 'IraniRabia', 'AminRenu', 'JoshiOm', 'ShivpuriSatyendra', 'KapoorPinchoo', 'KapoorSharat', 'Saxena', '1985', 'Long', 'Movie', 'ActionDrama', 'Not', 'Adult', '4']",geraftaar kamal haasanpoonam dhillonmadhaviranjeetshakti kapoorkader khannirupa royaruna iranirabia aminrenu joshiom shivpurisatyendra kapoorpinchoo kapoorsharat saxena 1985 long movie actiondrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
2708,tt0089201,Ghulami  DharmendraMithun ChakrabortyNaseeruddin ShahReena RoySmita PatilAnita RajKulbhushan KharbandaRaza MuradOm ShivpuriAvtar GillBharat KapoorRajan HaksarMazhar KhanSulochana Latkar 1985 Long Movie Action Not Adult 4,"['Ghulami', 'DharmendraMithun', 'ChakrabortyNaseeruddin', 'ShahReena', 'RoySmita', 'PatilAnita', 'RajKulbhushan', 'KharbandaRaza', 'MuradOm', 'ShivpuriAvtar', 'GillBharat', 'KapoorRajan', 'HaksarMazhar', 'KhanSulochana', 'Latkar', '1985', 'Long', 'Movie', 'Action', 'Not', 'Adult', '4']",ghulami dharmendramithun chakrabortynaseeruddin shahreena roysmita patilanita rajkulbhushan kharbandaraza muradom shivpuriavtar gillbharat kapoorrajan haksarmazhar khansulochana latkar 1985 long movie action not adult 4,[0. 0. 0. ... 0. 0. 0.]
2709,tt0260064,Haqeeqat  AsraniRaj BabbarBeena BanerjeeBinduBirbalChandrashekharPrem ChopraLeena DasCS DubeyDulariDinesh HingooJeetendraBharat KapoorPinchoo Kapoor 1985 Regular Movie CrimeDrama Not Adult 5,"['Haqeeqat', 'AsraniRaj', 'BabbarBeena', 'BanerjeeBinduBirbalChandrashekharPrem', 'ChopraLeena', 'DasCS', 'DubeyDulariDinesh', 'HingooJeetendraBharat', 'KapoorPinchoo', 'Kapoor', '1985', 'Regular', 'Movie', 'CrimeDrama', 'Not', 'Adult', '5']",haqeeqat asraniraj babbarbeena banerjeebindubirbalchandrashekharprem chopraleena dascs dubeydularidinesh hingoojeetendrabharat kapoorpinchoo kapoor 1985 regular movie crimedrama not adult 5,[0. 0. 0. ... 0. 0. 0.]
2710,tt0257763,Hoshiyar  JeetendraShatrughan Sinha 1985 Regular Movie Comedy Not Adult 5,"['Hoshiyar', 'JeetendraShatrughan', 'Sinha', '1985', 'Regular', 'Movie', 'Comedy', 'Not', 'Adult', '5']",hoshiyar jeetendrashatrughan sinha 1985 regular movie comedy not adult 5,[0. 0. 0. ... 0. 0. 0.]
2711,tt0087434,Hum Dono  Rajesh KhannaHema MaliniReena RoyJohnny WalkerJagdeepMukriMohan ChotiOm ShivpuriRoopesh KumarKeshto MukherjeeAsit Kumar SenShubha KhoteBirbalDinesh Hingoo 1985 Long Movie ComedyFamilyMusical Not Adult 4,"['Hum', 'Dono', 'Rajesh', 'KhannaHema', 'MaliniReena', 'RoyJohnny', 'WalkerJagdeepMukriMohan', 'ChotiOm', 'ShivpuriRoopesh', 'KumarKeshto', 'MukherjeeAsit', 'Kumar', 'SenShubha', 'KhoteBirbalDinesh', 'Hingoo', '1985', 'Long', 'Movie', 'ComedyFamilyMusical', 'Not', 'Adult', '4']",hum dono rajesh khannahema malinireena royjohnny walkerjagdeepmukrimohan chotiom shivpuriroopesh kumarkeshto mukherjeeasit kumar senshubha khotebirbaldinesh hingoo 1985 long movie comedyfamilymusical not adult 4,[0. 0. 0. ... 0. 0. 0.]
2712,tt0243333,Insaaf Main Karoonga  Rajesh KhannaPadmini KolhapureTina AmbaniShakti KapoorJoy MukherjeeAruna IraniOm ShivpuriTej SapruChandrashekharBob ChristoMohan ChotiLeena DasAkela Singh 1985 Regular Movie CrimeMysteryThriller Not Adult 4,"['Insaaf', 'Main', 'Karoonga', 'Rajesh', 'KhannaPadmini', 'KolhapureTina', 'AmbaniShakti', 'KapoorJoy', 'MukherjeeAruna', 'IraniOm', 'ShivpuriTej', 'SapruChandrashekharBob', 'ChristoMohan', 'ChotiLeena', 'DasAkela', 'Singh', '1985', 'Regular', 'Movie', 'CrimeMysteryThriller', 'Not', 'Adult', '4']",insaaf main karoonga rajesh khannapadmini kolhapuretina ambanishakti kapoorjoy mukherjeearuna iraniom shivpuritej sapruchandrashekharbob christomohan chotileena dasakela singh 1985 regular movie crimemysterythriller not adult 4,[0. 0. 0. ... 0. 0. 0.]
2713,tt0154620,Hum Naujawan  Dev AnandBunty BehlRicha SharmaAnupam KherZarina WahabAtlee BrarTabuShreeram LagooRamesh DeoLeena DasPinchoo KapoorBharat KapoorDinesh HingooTabassum 1985 Regular Movie DramaThriller Not Adult 4,"['Hum', 'Naujawan', 'Dev', 'AnandBunty', 'BehlRicha', 'SharmaAnupam', 'KherZarina', 'WahabAtlee', 'BrarTabuShreeram', 'LagooRamesh', 'DeoLeena', 'DasPinchoo', 'KapoorBharat', 'KapoorDinesh', 'HingooTabassum', '1985', 'Regular', 'Movie', 'DramaThriller', 'Not', 'Adult', '4']",hum naujawan dev anandbunty behlricha sharmaanupam kherzarina wahabatlee brartabushreeram lagooramesh deoleena daspinchoo kapoorbharat kapoordinesh hingootabassum 1985 regular movie dramathriller not adult 4,[0. 0. 0. ... 0. 0. 0.]
2714,tt0361761,Jaan Ki Baazi  Sanjay DuttAnita RajAnuradha PatelGulshan GroverShafi InamdarDan DhanoaGoga KapoorManik IraniSwaroop SampatRakesh Bedi 1985 Regular Movie Action Not Adult 5,"['Jaan', 'Ki', 'Baazi', 'Sanjay', 'DuttAnita', 'RajAnuradha', 'PatelGulshan', 'GroverShafi', 'InamdarDan', 'DhanoaGoga', 'KapoorManik', 'IraniSwaroop', 'SampatRakesh', 'Bedi', '1985', 'Regular', 'Movie', 'Action', 'Not', 'Adult', '5']",jaan ki baazi sanjay duttanita rajanuradha patelgulshan grovershafi inamdardan dhanoagoga kapoormanik iraniswaroop sampatrakesh bedi 1985 regular movie action not adult 5,[0. 0. 0. ... 0. 0. 0.]
2715,tt0244567,Jhoothi  RekhaRaj BabbarAmol PalekarSupriya PathakDeven VermaPrema NarayanMadan PuriGopi DesaiGoga KapoorRasik DaveShammiDina PathakManmaujiSuresh Chatwal 1985 Regular Movie Comedy Not Adult 4,"['Jhoothi', 'RekhaRaj', 'BabbarAmol', 'PalekarSupriya', 'PathakDeven', 'VermaPrema', 'NarayanMadan', 'PuriGopi', 'DesaiGoga', 'KapoorRasik', 'DaveShammiDina', 'PathakManmaujiSuresh', 'Chatwal', '1985', 'Regular', 'Movie', 'Comedy', 'Not', 'Adult', '4']",jhoothi rekharaj babbaramol palekarsupriya pathakdeven vermaprema narayanmadan purigopi desaigoga kapoorrasik daveshammidina pathakmanmaujisuresh chatwal 1985 regular movie comedy not adult 4,[0. 0. 0. ... 0. 0. 0.]
2716,tt0292036,Kabhi Ajnabi Thé  Poonam DhillonSandeep PatilDebashree RoyIftekharRam P SethiRamesh DeoSeema DeoNarendra NathSyed KirmaniBirbalJugnuInderjit AhuluwaliaChunnu MehraRaj Anand 1985 Regular Movie RomanceSport Not Adult 4,"['Kabhi', 'Ajnabi', 'Thé', 'Poonam', 'DhillonSandeep', 'PatilDebashree', 'RoyIftekharRam', 'P', 'SethiRamesh', 'DeoSeema', 'DeoNarendra', 'NathSyed', 'KirmaniBirbalJugnuInderjit', 'AhuluwaliaChunnu', 'MehraRaj', 'Anand', '1985', 'Regular', 'Movie', 'RomanceSport', 'Not', 'Adult', '4']",kabhi ajnabi thé poonam dhillonsandeep patildebashree royiftekharram p sethiramesh deoseema deonarendra nathsyed kirmanibirbaljugnuinderjit ahuluwaliachunnu mehraraj anand 1985 regular movie romancesport not adult 4,[0. 0. 0. ... 0. 0. 0.]
2717,tt0359492,Jaanoo  Jackie ShroffKushbooRati AgnihotriSaeed JaffreySulabha DeshpandeAnupam KherBeena BanerjeeIftekharYunus Parvez 1985 Regular Movie DramaFamilyRomance Not Adult 4,"['Jaanoo', 'Jackie', 'ShroffKushbooRati', 'AgnihotriSaeed', 'JaffreySulabha', 'DeshpandeAnupam', 'KherBeena', 'BanerjeeIftekharYunus', 'Parvez', '1985', 'Regular', 'Movie', 'DramaFamilyRomance', 'Not', 'Adult', '4']",jaanoo jackie shroffkushboorati agnihotrisaeed jaffreysulabha deshpandeanupam kherbeena banerjeeiftekharyunus parvez 1985 regular movie dramafamilyromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
2718,tt0496523,Karishma Kudrat Kaa  Rati AgnihotriUrmila BhattMithun ChakrabortyDharmendraDeep DhillonDinesh HingooSaeed JaffreyJankidasShakti KapoorPadma KhannaRaj KishorePraveen KumarLalita KumariMakarnai 1985 Long Movie ActionDrama Not Adult 4,"['Karishma', 'Kudrat', 'Kaa', 'Rati', 'AgnihotriUrmila', 'BhattMithun', 'ChakrabortyDharmendraDeep', 'DhillonDinesh', 'HingooSaeed', 'JaffreyJankidasShakti', 'KapoorPadma', 'KhannaRaj', 'KishorePraveen', 'KumarLalita', 'KumariMakarnai', '1985', 'Long', 'Movie', 'ActionDrama', 'Not', 'Adult', '4']",karishma kudrat kaa rati agnihotriurmila bhattmithun chakrabortydharmendradeep dhillondinesh hingoosaeed jaffreyjankidasshakti kapoorpadma khannaraj kishorepraveen kumarlalita kumarimakarnai 1985 long movie actiondrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
2719,tt0089465,Lava  Raj BabbarDimple KapadiaAsha ParekhRajiv KapoorKulbhushan KharbandaRajendra NathMadan PuriNarendra NathSudhirVikas AnandRama VijGeeta Khanna 1985 Regular Movie DramaFamily Not Adult 4,"['Lava', 'Raj', 'BabbarDimple', 'KapadiaAsha', 'ParekhRajiv', 'KapoorKulbhushan', 'KharbandaRajendra', 'NathMadan', 'PuriNarendra', 'NathSudhirVikas', 'AnandRama', 'VijGeeta', 'Khanna', '1985', 'Regular', 'Movie', 'DramaFamily', 'Not', 'Adult', '4']",lava raj babbardimple kapadiaasha parekhrajiv kapoorkulbhushan kharbandarajendra nathmadan purinarendra nathsudhirvikas anandrama vijgeeta khanna 1985 regular movie dramafamily not adult 4,[0. 0. 0. ... 0. 0. 0.]
2720,tt0363777,Lover Boy  Rajiv KapoorMeenakshi SheshadriAnita RajTanujaOm ShivpuriMonty SharmaKader Khan 1985 Regular Movie DramaRomance Not Adult 5,"['Lover', 'Boy', 'Rajiv', 'KapoorMeenakshi', 'SheshadriAnita', 'RajTanujaOm', 'ShivpuriMonty', 'SharmaKader', 'Khan', '1985', 'Regular', 'Movie', 'DramaRomance', 'Not', 'Adult', '5']",lover boy rajiv kapoormeenakshi sheshadrianita rajtanujaom shivpurimonty sharmakader khan 1985 regular movie dramaromance not adult 5,[0. 0. 0. ... 0. 0. 0.]
2721,tt0243395,Maa Kasam  Mithun ChakrabortyDivya RanaRanjeetAmjad KhanPranSushma SethSharat SaxenaSurendra PalRam MohanManik IraniShaluViju KhoteSunderBirbal 1985 Regular Movie Action Not Adult 5,"['Maa', 'Kasam', 'Mithun', 'ChakrabortyDivya', 'RanaRanjeetAmjad', 'KhanPranSushma', 'SethSharat', 'SaxenaSurendra', 'PalRam', 'MohanManik', 'IraniShaluViju', 'KhoteSunderBirbal', '1985', 'Regular', 'Movie', 'Action', 'Not', 'Adult', '5']",maa kasam mithun chakrabortydivya ranaranjeetamjad khanpransushma sethsharat saxenasurendra palram mohanmanik iranishaluviju khotesunderbirbal 1985 regular movie action not adult 5,[0. 0. 0. ... 0. 0. 0.]
